Dept,MarkDown5,MarkDown1,Fuel_Price,MarkDown4,MarkDown3,Store,CPI,Temperature,IsHoliday,Size,Type,Unemployment,MarkDown2,Date
36,6331.52,8819.8,3.756,3496.08,0.22,13,130.8295333,65.97,False,219622,A,5.965,416.5,2012-06-15
37,6331.52,8819.8,3.756,3496.08,0.22,13,130.8295333,65.97,False,219622,A,5.965,416.5,2012-06-15
38,6331.52,8819.8,3.756,3496.08,0.22,13,130.8295333,65.97,False,219622,A,5.965,416.5,2012-06-15
40,6331.52,8819.8,3.756,3496.08,0.22,13,130.8295333,65.97,False,219622,A,5.965,416.5,2012-06-15
41,6331.52,8819.8,3.756,3496.08,0.22,13,130.8295333,65.97,False,219622,A,5.965,416.5,2012-06-15
42,6331.52,8819.8,3.756,3496.08,0.22,13,130.8295333,65.97,False,219622,A,5.965,416.5,2012-06-15
44,6331.52,8819.8,3.756,3496.08,0.22,13,130.8295333,65.97,False,219622,A,5.965,416.5,2012-06-15
46,6331.52,8819.8,3.756,3496.08,0.22,13,130.8295333,65.97,False,219622,A,5.965,416.5,2012-06-15
48,6331.52,8819.8,3.756,3496.08,0.22,13,130.8295333,65.97,False,219622,A,5.965,416.5,2012-06-15
49,6331.52,8819.8,3.756,3496.08,0.22,13,130.8295333,65.97,False,219622,A,5.965,416.5,2012-06-15
50,6331.52,8819.8,3.756,3496.08,0.22,13,130.8295333,65.97,False,219622,A,5.965,416.5,2012-06-15
52,6331.52,8819.8,3.756,3496.08,0.22,13,130.8295333,65.97,False,219622,A,5.965,416.5,2012-06-15
54,6331.52,8819.8,3.756,3496.08,0.22,13,130.8295333,65.97,False,219622,A,5.965,416.5,2012-06-15
55,6331.52,8819.8,3.756,3496.08,0.22,13,130.8295333,65.97,False,219622,A,5.965,416.5,2012-06-15
56,6331.52,8819.8,3.756,3496.08,0.22,13,130.8295333,65.97,False,219622,A,5.965,416.5,2012-06-15
58,6331.52,8819.8,3.756,3496.08,0.22,13,130.8295333,65.97,False,219622,A,5.965,416.5,2012-06-15
59,6331.52,8819.8,3.756,3496.08,0.22,13,130.8295333,65.97,False,219622,A,5.965,416.5,2012-06-15
60,6331.52,8819.8,3.756,3496.08,0.22,13,130.8295333,65.97,False,219622,A,5.965,416.5,2012-06-15
67,6331.52,8819.8,3.756,3496.08,0.22,13,130.8295333,65.97,False,219622,A,5.965,416.5,2012-06-15
71,6331.52,8819.8,3.756,3496.08,0.22,13,130.8295333,65.97,False,219622,A,5.965,416.5,2012-06-15
72,6331.52,8819.8,3.756,3496.08,0.22,13,130.8295333,65.97,False,219622,A,5.965,416.5,2012-06-15
74,6331.52,8819.8,3.756,3496.08,0.22,13,130.8295333,65.97,False,219622,A,5.965,416.5,2012-06-15
79,6331.52,8819.8,3.756,3496.08,0.22,13,130.8295333,65.97,False,219622,A,5.965,416.5,2012-06-15
80,6331.52,8819.8,3.756,3496.08,0.22,13,130.8295333,65.97,False,219622,A,5.965,416.5,2012-06-15
81,6331.52,8819.8,3.756,3496.08,0.22,13,130.8295333,65.97,False,219622,A,5.965,416.5,2012-06-15
82,6331.52,8819.8,3.756,3496.08,0.22,13,130.8295333,65.97,False,219622,A,5.965,416.5,2012-06-15
83,6331.52,8819.8,3.756,3496.08,0.22,13,130.8295333,65.97,False,219622,A,5.965,416.5,2012-06-15
85,6331.52,8819.8,3.756,3496.08,0.22,13,130.8295333,65.97,False,219622,A,5.965,416.5,2012-06-15
87,6331.52,8819.8,3.756,3496.08,0.22,13,130.8295333,65.97,False,219622,A,5.965,416.5,2012-06-15
90,6331.52,8819.8,3.756,3496.08,0.22,13,130.8295333,65.97,False,219622,A,5.965,416.5,2012-06-15
91,6331.52,8819.8,3.756,3496.08,0.22,13,130.8295333,65.97,False,219622,A,5.965,416.5,2012-06-15
92,6331.52,8819.8,3.756,3496.08,0.22,13,130.8295333,65.97,False,219622,A,5.965,416.5,2012-06-15
93,6331.52,8819.8,3.756,3496.08,0.22,13,130.8295333,65.97,False,219622,A,5.965,416.5,2012-06-15
94,6331.52,8819.8,3.756,3496.08,0.22,13,130.8295333,65.97,False,219622,A,5.965,416.5,2012-06-15
95,6331.52,8819.8,3.756,3496.08,0.22,13,130.8295333,65.97,False,219622,A,5.965,416.5,2012-06-15
96,6331.52,8819.8,3.756,3496.08,0.22,13,130.8295333,65.97,False,219622,A,5.965,416.5,2012-06-15
97,6331.52,8819.8,3.756,3496.08,0.22,13,130.8295333,65.97,False,219622,A,5.965,416.5,2012-06-15
98,6331.52,8819.8,3.756,3496.08,0.22,13,130.8295333,65.97,False,219622,A,5.965,416.5,2012-06-15
99,6331.52,8819.8,3.756,3496.08,0.22,13,130.8295333,65.97,False,219622,A,5.965,416.5,2012-06-15
1,8626.51,9298.46,3.737,4025.82,1.79,13,130.7929,72.89,False,219622,A,5.965,565.14,2012-06-22
2,8626.51,9298.46,3.737,4025.82,1.79,13,130.7929,72.89,False,219622,A,5.965,565.14,2012-06-22
3,8626.51,9298.46,3.737,4025.82,1.79,13,130.7929,72.89,False,219622,A,5.965,565.14,2012-06-22
4,8626.51,9298.46,3.737,4025.82,1.79,13,130.7929,72.89,False,219622,A,5.965,565.14,2012-06-22
5,8626.51,9298.46,3.737,4025.82,1.79,13,130.7929,72.89,False,219622,A,5.965,565.14,2012-06-22
6,8626.51,9298.46,3.737,4025.82,1.79,13,130.7929,72.89,False,219622,A,5.965,565.14,2012-06-22
7,8626.51,9298.46,3.737,4025.82,1.79,13,130.7929,72.89,False,219622,A,5.965,565.14,2012-06-22
8,8626.51,9298.46,3.737,4025.82,1.79,13,130.7929,72.89,False,219622,A,5.965,565.14,2012-06-22
9,8626.51,9298.46,3.737,4025.82,1.79,13,130.7929,72.89,False,219622,A,5.965,565.14,2012-06-22
10,8626.51,9298.46,3.737,4025.82,1.79,13,130.7929,72.89,False,219622,A,5.965,565.14,2012-06-22
11,8626.51,9298.46,3.737,4025.82,1.79,13,130.7929,72.89,False,219622,A,5.965,565.14,2012-06-22
12,8626.51,9298.46,3.737,4025.82,1.79,13,130.7929,72.89,False,219622,A,5.965,565.14,2012-06-22
13,8626.51,9298.46,3.737,4025.82,1.79,13,130.7929,72.89,False,219622,A,5.965,565.14,2012-06-22
14,8626.51,9298.46,3.737,4025.82,1.79,13,130.7929,72.89,False,219622,A,5.965,565.14,2012-06-22
16,8626.51,9298.46,3.737,4025.82,1.79,13,130.7929,72.89,False,219622,A,5.965,565.14,2012-06-22
17,8626.51,9298.46,3.737,4025.82,1.79,13,130.7929,72.89,False,219622,A,5.965,565.14,2012-06-22
18,8626.51,9298.46,3.737,4025.82,1.79,13,130.7929,72.89,False,219622,A,5.965,565.14,2012-06-22
19,8626.51,9298.46,3.737,4025.82,1.79,13,130.7929,72.89,False,219622,A,5.965,565.14,2012-06-22
20,8626.51,9298.46,3.737,4025.82,1.79,13,130.7929,72.89,False,219622,A,5.965,565.14,2012-06-22
21,8626.51,9298.46,3.737,4025.82,1.79,13,130.7929,72.89,False,219622,A,5.965,565.14,2012-06-22
22,8626.51,9298.46,3.737,4025.82,1.79,13,130.7929,72.89,False,219622,A,5.965,565.14,2012-06-22
23,8626.51,9298.46,3.737,4025.82,1.79,13,130.7929,72.89,False,219622,A,5.965,565.14,2012-06-22
24,8626.51,9298.46,3.737,4025.82,1.79,13,130.7929,72.89,False,219622,A,5.965,565.14,2012-06-22
25,8626.51,9298.46,3.737,4025.82,1.79,13,130.7929,72.89,False,219622,A,5.965,565.14,2012-06-22
26,8626.51,9298.46,3.737,4025.82,1.79,13,130.7929,72.89,False,219622,A,5.965,565.14,2012-06-22
27,8626.51,9298.46,3.737,4025.82,1.79,13,130.7929,72.89,False,219622,A,5.965,565.14,2012-06-22
28,8626.51,9298.46,3.737,4025.82,1.79,13,130.7929,72.89,False,219622,A,5.965,565.14,2012-06-22
29,8626.51,9298.46,3.737,4025.82,1.79,13,130.7929,72.89,False,219622,A,5.965,565.14,2012-06-22
30,8626.51,9298.46,3.737,4025.82,1.79,13,130.7929,72.89,False,219622,A,5.965,565.14,2012-06-22
31,8626.51,9298.46,3.737,4025.82,1.79,13,130.7929,72.89,False,219622,A,5.965,565.14,2012-06-22
32,8626.51,9298.46,3.737,4025.82,1.79,13,130.7929,72.89,False,219622,A,5.965,565.14,2012-06-22
33,8626.51,9298.46,3.737,4025.82,1.79,13,130.7929,72.89,False,219622,A,5.965,565.14,2012-06-22
34,8626.51,9298.46,3.737,4025.82,1.79,13,130.7929,72.89,False,219622,A,5.965,565.14,2012-06-22
35,8626.51,9298.46,3.737,4025.82,1.79,13,130.7929,72.89,False,219622,A,5.965,565.14,2012-06-22
36,8626.51,9298.46,3.737,4025.82,1.79,13,130.7929,72.89,False,219622,A,5.965,565.14,2012-06-22
37,8626.51,9298.46,3.737,4025.82,1.79,13,130.7929,72.89,False,219622,A,5.965,565.14,2012-06-22
38,8626.51,9298.46,3.737,4025.82,1.79,13,130.7929,72.89,False,219622,A,5.965,565.14,2012-06-22
40,8626.51,9298.46,3.737,4025.82,1.79,13,130.7929,72.89,False,219622,A,5.965,565.14,2012-06-22
41,8626.51,9298.46,3.737,4025.82,1.79,13,130.7929,72.89,False,219622,A,5.965,565.14,2012-06-22
42,8626.51,9298.46,3.737,4025.82,1.79,13,130.7929,72.89,False,219622,A,5.965,565.14,2012-06-22
44,8626.51,9298.46,3.737,4025.82,1.79,13,130.7929,72.89,False,219622,A,5.965,565.14,2012-06-22
46,8626.51,9298.46,3.737,4025.82,1.79,13,130.7929,72.89,False,219622,A,5.965,565.14,2012-06-22
48,8626.51,9298.46,3.737,4025.82,1.79,13,130.7929,72.89,False,219622,A,5.965,565.14,2012-06-22
49,8626.51,9298.46,3.737,4025.82,1.79,13,130.7929,72.89,False,219622,A,5.965,565.14,2012-06-22
50,8626.51,9298.46,3.737,4025.82,1.79,13,130.7929,72.89,False,219622,A,5.965,565.14,2012-06-22
52,8626.51,9298.46,3.737,4025.82,1.79,13,130.7929,72.89,False,219622,A,5.965,565.14,2012-06-22
54,8626.51,9298.46,3.737,4025.82,1.79,13,130.7929,72.89,False,219622,A,5.965,565.14,2012-06-22
55,8626.51,9298.46,3.737,4025.82,1.79,13,130.7929,72.89,False,219622,A,5.965,565.14,2012-06-22
56,8626.51,9298.46,3.737,4025.82,1.79,13,130.7929,72.89,False,219622,A,5.965,565.14,2012-06-22
58,8626.51,9298.46,3.737,4025.82,1.79,13,130.7929,72.89,False,219622,A,5.965,565.14,2012-06-22
59,8626.51,9298.46,3.737,4025.82,1.79,13,130.7929,72.89,False,219622,A,5.965,565.14,2012-06-22
60,8626.51,9298.46,3.737,4025.82,1.79,13,130.7929,72.89,False,219622,A,5.965,565.14,2012-06-22
67,8626.51,9298.46,3.737,4025.82,1.79,13,130.7929,72.89,False,219622,A,5.965,565.14,2012-06-22
71,8626.51,9298.46,3.737,4025.82,1.79,13,130.7929,72.89,False,219622,A,5.965,565.14,2012-06-22
72,8626.51,9298.46,3.737,4025.82,1.79,13,130.7929,72.89,False,219622,A,5.965,565.14,2012-06-22
74,8626.51,9298.46,3.737,4025.82,1.79,13,130.7929,72.89,False,219622,A,5.965,565.14,2012-06-22
79,8626.51,9298.46,3.737,4025.82,1.79,13,130.7929,72.89,False,219622,A,5.965,565.14,2012-06-22
80,8626.51,9298.46,3.737,4025.82,1.79,13,130.7929,72.89,False,219622,A,5.965,565.14,2012-06-22
81,8626.51,9298.46,3.737,4025.82,1.79,13,130.7929,72.89,False,219622,A,5.965,565.14,2012-06-22
82,8626.51,9298.46,3.737,4025.82,1.79,13,130.7929,72.89,False,219622,A,5.965,565.14,2012-06-22
83,8626.51,9298.46,3.737,4025.82,1.79,13,130.7929,72.89,False,219622,A,5.965,565.14,2012-06-22
85,8626.51,9298.46,3.737,4025.82,1.79,13,130.7929,72.89,False,219622,A,5.965,565.14,2012-06-22
87,8626.51,9298.46,3.737,4025.82,1.79,13,130.7929,72.89,False,219622,A,5.965,565.14,2012-06-22
90,8626.51,9298.46,3.737,4025.82,1.79,13,130.7929,72.89,False,219622,A,5.965,565.14,2012-06-22
91,8626.51,9298.46,3.737,4025.82,1.79,13,130.7929,72.89,False,219622,A,5.965,565.14,2012-06-22
92,8626.51,9298.46,3.737,4025.82,1.79,13,130.7929,72.89,False,219622,A,5.965,565.14,2012-06-22
93,8626.51,9298.46,3.737,4025.82,1.79,13,130.7929,72.89,False,219622,A,5.965,565.14,2012-06-22
94,8626.51,9298.46,3.737,4025.82,1.79,13,130.7929,72.89,False,219622,A,5.965,565.14,2012-06-22
95,8626.51,9298.46,3.737,4025.82,1.79,13,130.7929,72.89,False,219622,A,5.965,565.14,2012-06-22
96,8626.51,9298.46,3.737,4025.82,1.79,13,130.7929,72.89,False,219622,A,5.965,565.14,2012-06-22
97,8626.51,9298.46,3.737,4025.82,1.79,13,130.7929,72.89,False,219622,A,5.965,565.14,2012-06-22
98,8626.51,9298.46,3.737,4025.82,1.79,13,130.7929,72.89,False,219622,A,5.965,565.14,2012-06-22
99,8626.51,9298.46,3.737,4025.82,1.79,13,130.7929,72.89,False,219622,A,5.965,565.14,2012-06-22
1,4076.02,4768.5,3.681,743.34,,13,130.7562667,82.0,False,219622,A,5.965,446.92,2012-06-29
2,4076.02,4768.5,3.681,743.34,,13,130.7562667,82.0,False,219622,A,5.965,446.92,2012-06-29
3,4076.02,4768.5,3.681,743.34,,13,130.7562667,82.0,False,219622,A,5.965,446.92,2012-06-29
4,4076.02,4768.5,3.681,743.34,,13,130.7562667,82.0,False,219622,A,5.965,446.92,2012-06-29
5,4076.02,4768.5,3.681,743.34,,13,130.7562667,82.0,False,219622,A,5.965,446.92,2012-06-29
6,4076.02,4768.5,3.681,743.34,,13,130.7562667,82.0,False,219622,A,5.965,446.92,2012-06-29
7,4076.02,4768.5,3.681,743.34,,13,130.7562667,82.0,False,219622,A,5.965,446.92,2012-06-29
8,4076.02,4768.5,3.681,743.34,,13,130.7562667,82.0,False,219622,A,5.965,446.92,2012-06-29
9,4076.02,4768.5,3.681,743.34,,13,130.7562667,82.0,False,219622,A,5.965,446.92,2012-06-29
10,4076.02,4768.5,3.681,743.34,,13,130.7562667,82.0,False,219622,A,5.965,446.92,2012-06-29
11,4076.02,4768.5,3.681,743.34,,13,130.7562667,82.0,False,219622,A,5.965,446.92,2012-06-29
12,4076.02,4768.5,3.681,743.34,,13,130.7562667,82.0,False,219622,A,5.965,446.92,2012-06-29
13,4076.02,4768.5,3.681,743.34,,13,130.7562667,82.0,False,219622,A,5.965,446.92,2012-06-29
14,4076.02,4768.5,3.681,743.34,,13,130.7562667,82.0,False,219622,A,5.965,446.92,2012-06-29
16,4076.02,4768.5,3.681,743.34,,13,130.7562667,82.0,False,219622,A,5.965,446.92,2012-06-29
17,4076.02,4768.5,3.681,743.34,,13,130.7562667,82.0,False,219622,A,5.965,446.92,2012-06-29
18,4076.02,4768.5,3.681,743.34,,13,130.7562667,82.0,False,219622,A,5.965,446.92,2012-06-29
19,4076.02,4768.5,3.681,743.34,,13,130.7562667,82.0,False,219622,A,5.965,446.92,2012-06-29
20,4076.02,4768.5,3.681,743.34,,13,130.7562667,82.0,False,219622,A,5.965,446.92,2012-06-29
21,4076.02,4768.5,3.681,743.34,,13,130.7562667,82.0,False,219622,A,5.965,446.92,2012-06-29
22,4076.02,4768.5,3.681,743.34,,13,130.7562667,82.0,False,219622,A,5.965,446.92,2012-06-29
23,4076.02,4768.5,3.681,743.34,,13,130.7562667,82.0,False,219622,A,5.965,446.92,2012-06-29
24,4076.02,4768.5,3.681,743.34,,13,130.7562667,82.0,False,219622,A,5.965,446.92,2012-06-29
25,4076.02,4768.5,3.681,743.34,,13,130.7562667,82.0,False,219622,A,5.965,446.92,2012-06-29
26,4076.02,4768.5,3.681,743.34,,13,130.7562667,82.0,False,219622,A,5.965,446.92,2012-06-29
27,4076.02,4768.5,3.681,743.34,,13,130.7562667,82.0,False,219622,A,5.965,446.92,2012-06-29
28,4076.02,4768.5,3.681,743.34,,13,130.7562667,82.0,False,219622,A,5.965,446.92,2012-06-29
29,4076.02,4768.5,3.681,743.34,,13,130.7562667,82.0,False,219622,A,5.965,446.92,2012-06-29
30,4076.02,4768.5,3.681,743.34,,13,130.7562667,82.0,False,219622,A,5.965,446.92,2012-06-29
31,4076.02,4768.5,3.681,743.34,,13,130.7562667,82.0,False,219622,A,5.965,446.92,2012-06-29
32,4076.02,4768.5,3.681,743.34,,13,130.7562667,82.0,False,219622,A,5.965,446.92,2012-06-29
33,4076.02,4768.5,3.681,743.34,,13,130.7562667,82.0,False,219622,A,5.965,446.92,2012-06-29
34,4076.02,4768.5,3.681,743.34,,13,130.7562667,82.0,False,219622,A,5.965,446.92,2012-06-29
35,4076.02,4768.5,3.681,743.34,,13,130.7562667,82.0,False,219622,A,5.965,446.92,2012-06-29
36,4076.02,4768.5,3.681,743.34,,13,130.7562667,82.0,False,219622,A,5.965,446.92,2012-06-29
37,4076.02,4768.5,3.681,743.34,,13,130.7562667,82.0,False,219622,A,5.965,446.92,2012-06-29
38,4076.02,4768.5,3.681,743.34,,13,130.7562667,82.0,False,219622,A,5.965,446.92,2012-06-29
40,4076.02,4768.5,3.681,743.34,,13,130.7562667,82.0,False,219622,A,5.965,446.92,2012-06-29
41,4076.02,4768.5,3.681,743.34,,13,130.7562667,82.0,False,219622,A,5.965,446.92,2012-06-29
42,4076.02,4768.5,3.681,743.34,,13,130.7562667,82.0,False,219622,A,5.965,446.92,2012-06-29
44,4076.02,4768.5,3.681,743.34,,13,130.7562667,82.0,False,219622,A,5.965,446.92,2012-06-29
46,4076.02,4768.5,3.681,743.34,,13,130.7562667,82.0,False,219622,A,5.965,446.92,2012-06-29
49,4076.02,4768.5,3.681,743.34,,13,130.7562667,82.0,False,219622,A,5.965,446.92,2012-06-29
50,4076.02,4768.5,3.681,743.34,,13,130.7562667,82.0,False,219622,A,5.965,446.92,2012-06-29
52,4076.02,4768.5,3.681,743.34,,13,130.7562667,82.0,False,219622,A,5.965,446.92,2012-06-29
54,4076.02,4768.5,3.681,743.34,,13,130.7562667,82.0,False,219622,A,5.965,446.92,2012-06-29
55,4076.02,4768.5,3.681,743.34,,13,130.7562667,82.0,False,219622,A,5.965,446.92,2012-06-29
56,4076.02,4768.5,3.681,743.34,,13,130.7562667,82.0,False,219622,A,5.965,446.92,2012-06-29
58,4076.02,4768.5,3.681,743.34,,13,130.7562667,82.0,False,219622,A,5.965,446.92,2012-06-29
59,4076.02,4768.5,3.681,743.34,,13,130.7562667,82.0,False,219622,A,5.965,446.92,2012-06-29
60,4076.02,4768.5,3.681,743.34,,13,130.7562667,82.0,False,219622,A,5.965,446.92,2012-06-29
67,4076.02,4768.5,3.681,743.34,,13,130.7562667,82.0,False,219622,A,5.965,446.92,2012-06-29
71,4076.02,4768.5,3.681,743.34,,13,130.7562667,82.0,False,219622,A,5.965,446.92,2012-06-29
72,4076.02,4768.5,3.681,743.34,,13,130.7562667,82.0,False,219622,A,5.965,446.92,2012-06-29
74,4076.02,4768.5,3.681,743.34,,13,130.7562667,82.0,False,219622,A,5.965,446.92,2012-06-29
79,4076.02,4768.5,3.681,743.34,,13,130.7562667,82.0,False,219622,A,5.965,446.92,2012-06-29
80,4076.02,4768.5,3.681,743.34,,13,130.7562667,82.0,False,219622,A,5.965,446.92,2012-06-29
81,4076.02,4768.5,3.681,743.34,,13,130.7562667,82.0,False,219622,A,5.965,446.92,2012-06-29
82,4076.02,4768.5,3.681,743.34,,13,130.7562667,82.0,False,219622,A,5.965,446.92,2012-06-29
83,4076.02,4768.5,3.681,743.34,,13,130.7562667,82.0,False,219622,A,5.965,446.92,2012-06-29
85,4076.02,4768.5,3.681,743.34,,13,130.7562667,82.0,False,219622,A,5.965,446.92,2012-06-29
87,4076.02,4768.5,3.681,743.34,,13,130.7562667,82.0,False,219622,A,5.965,446.92,2012-06-29
90,4076.02,4768.5,3.681,743.34,,13,130.7562667,82.0,False,219622,A,5.965,446.92,2012-06-29
91,4076.02,4768.5,3.681,743.34,,13,130.7562667,82.0,False,219622,A,5.965,446.92,2012-06-29
92,4076.02,4768.5,3.681,743.34,,13,130.7562667,82.0,False,219622,A,5.965,446.92,2012-06-29
93,4076.02,4768.5,3.681,743.34,,13,130.7562667,82.0,False,219622,A,5.965,446.92,2012-06-29
94,4076.02,4768.5,3.681,743.34,,13,130.7562667,82.0,False,219622,A,5.965,446.92,2012-06-29
95,4076.02,4768.5,3.681,743.34,,13,130.7562667,82.0,False,219622,A,5.965,446.92,2012-06-29
96,4076.02,4768.5,3.681,743.34,,13,130.7562667,82.0,False,219622,A,5.965,446.92,2012-06-29
97,4076.02,4768.5,3.681,743.34,,13,130.7562667,82.0,False,219622,A,5.965,446.92,2012-06-29
98,4076.02,4768.5,3.681,743.34,,13,130.7562667,82.0,False,219622,A,5.965,446.92,2012-06-29
1,5507.25,14357.07,3.63,8820.75,89.85,13,130.7196333,79.23,False,219622,A,5.765,337.7,2012-07-06
2,5507.25,14357.07,3.63,8820.75,89.85,13,130.7196333,79.23,False,219622,A,5.765,337.7,2012-07-06
3,5507.25,14357.07,3.63,8820.75,89.85,13,130.7196333,79.23,False,219622,A,5.765,337.7,2012-07-06
4,5507.25,14357.07,3.63,8820.75,89.85,13,130.7196333,79.23,False,219622,A,5.765,337.7,2012-07-06
5,5507.25,14357.07,3.63,8820.75,89.85,13,130.7196333,79.23,False,219622,A,5.765,337.7,2012-07-06
6,5507.25,14357.07,3.63,8820.75,89.85,13,130.7196333,79.23,False,219622,A,5.765,337.7,2012-07-06
7,5507.25,14357.07,3.63,8820.75,89.85,13,130.7196333,79.23,False,219622,A,5.765,337.7,2012-07-06
8,5507.25,14357.07,3.63,8820.75,89.85,13,130.7196333,79.23,False,219622,A,5.765,337.7,2012-07-06
9,5507.25,14357.07,3.63,8820.75,89.85,13,130.7196333,79.23,False,219622,A,5.765,337.7,2012-07-06
10,5507.25,14357.07,3.63,8820.75,89.85,13,130.7196333,79.23,False,219622,A,5.765,337.7,2012-07-06
11,5507.25,14357.07,3.63,8820.75,89.85,13,130.7196333,79.23,False,219622,A,5.765,337.7,2012-07-06
12,5507.25,14357.07,3.63,8820.75,89.85,13,130.7196333,79.23,False,219622,A,5.765,337.7,2012-07-06
13,5507.25,14357.07,3.63,8820.75,89.85,13,130.7196333,79.23,False,219622,A,5.765,337.7,2012-07-06
14,5507.25,14357.07,3.63,8820.75,89.85,13,130.7196333,79.23,False,219622,A,5.765,337.7,2012-07-06
16,5507.25,14357.07,3.63,8820.75,89.85,13,130.7196333,79.23,False,219622,A,5.765,337.7,2012-07-06
17,5507.25,14357.07,3.63,8820.75,89.85,13,130.7196333,79.23,False,219622,A,5.765,337.7,2012-07-06
18,5507.25,14357.07,3.63,8820.75,89.85,13,130.7196333,79.23,False,219622,A,5.765,337.7,2012-07-06
19,5507.25,14357.07,3.63,8820.75,89.85,13,130.7196333,79.23,False,219622,A,5.765,337.7,2012-07-06
20,5507.25,14357.07,3.63,8820.75,89.85,13,130.7196333,79.23,False,219622,A,5.765,337.7,2012-07-06
21,5507.25,14357.07,3.63,8820.75,89.85,13,130.7196333,79.23,False,219622,A,5.765,337.7,2012-07-06
22,5507.25,14357.07,3.63,8820.75,89.85,13,130.7196333,79.23,False,219622,A,5.765,337.7,2012-07-06
23,5507.25,14357.07,3.63,8820.75,89.85,13,130.7196333,79.23,False,219622,A,5.765,337.7,2012-07-06
24,5507.25,14357.07,3.63,8820.75,89.85,13,130.7196333,79.23,False,219622,A,5.765,337.7,2012-07-06
25,5507.25,14357.07,3.63,8820.75,89.85,13,130.7196333,79.23,False,219622,A,5.765,337.7,2012-07-06
26,5507.25,14357.07,3.63,8820.75,89.85,13,130.7196333,79.23,False,219622,A,5.765,337.7,2012-07-06
27,5507.25,14357.07,3.63,8820.75,89.85,13,130.7196333,79.23,False,219622,A,5.765,337.7,2012-07-06
28,5507.25,14357.07,3.63,8820.75,89.85,13,130.7196333,79.23,False,219622,A,5.765,337.7,2012-07-06
29,5507.25,14357.07,3.63,8820.75,89.85,13,130.7196333,79.23,False,219622,A,5.765,337.7,2012-07-06
30,5507.25,14357.07,3.63,8820.75,89.85,13,130.7196333,79.23,False,219622,A,5.765,337.7,2012-07-06
31,5507.25,14357.07,3.63,8820.75,89.85,13,130.7196333,79.23,False,219622,A,5.765,337.7,2012-07-06
32,5507.25,14357.07,3.63,8820.75,89.85,13,130.7196333,79.23,False,219622,A,5.765,337.7,2012-07-06
33,5507.25,14357.07,3.63,8820.75,89.85,13,130.7196333,79.23,False,219622,A,5.765,337.7,2012-07-06
34,5507.25,14357.07,3.63,8820.75,89.85,13,130.7196333,79.23,False,219622,A,5.765,337.7,2012-07-06
35,5507.25,14357.07,3.63,8820.75,89.85,13,130.7196333,79.23,False,219622,A,5.765,337.7,2012-07-06
36,5507.25,14357.07,3.63,8820.75,89.85,13,130.7196333,79.23,False,219622,A,5.765,337.7,2012-07-06
37,5507.25,14357.07,3.63,8820.75,89.85,13,130.7196333,79.23,False,219622,A,5.765,337.7,2012-07-06
38,5507.25,14357.07,3.63,8820.75,89.85,13,130.7196333,79.23,False,219622,A,5.765,337.7,2012-07-06
40,5507.25,14357.07,3.63,8820.75,89.85,13,130.7196333,79.23,False,219622,A,5.765,337.7,2012-07-06
41,5507.25,14357.07,3.63,8820.75,89.85,13,130.7196333,79.23,False,219622,A,5.765,337.7,2012-07-06
42,5507.25,14357.07,3.63,8820.75,89.85,13,130.7196333,79.23,False,219622,A,5.765,337.7,2012-07-06
44,5507.25,14357.07,3.63,8820.75,89.85,13,130.7196333,79.23,False,219622,A,5.765,337.7,2012-07-06
46,5507.25,14357.07,3.63,8820.75,89.85,13,130.7196333,79.23,False,219622,A,5.765,337.7,2012-07-06
48,5507.25,14357.07,3.63,8820.75,89.85,13,130.7196333,79.23,False,219622,A,5.765,337.7,2012-07-06
49,5507.25,14357.07,3.63,8820.75,89.85,13,130.7196333,79.23,False,219622,A,5.765,337.7,2012-07-06
50,5507.25,14357.07,3.63,8820.75,89.85,13,130.7196333,79.23,False,219622,A,5.765,337.7,2012-07-06
52,5507.25,14357.07,3.63,8820.75,89.85,13,130.7196333,79.23,False,219622,A,5.765,337.7,2012-07-06
54,5507.25,14357.07,3.63,8820.75,89.85,13,130.7196333,79.23,False,219622,A,5.765,337.7,2012-07-06
55,5507.25,14357.07,3.63,8820.75,89.85,13,130.7196333,79.23,False,219622,A,5.765,337.7,2012-07-06
56,5507.25,14357.07,3.63,8820.75,89.85,13,130.7196333,79.23,False,219622,A,5.765,337.7,2012-07-06
