Dept,MarkDown1,MarkDown3,Fuel_Price,MarkDown2,CPI,Temperature,Unemployment,Date,MarkDown4,MarkDown5,IsHoliday,Type,Size,Store
81,,,3.711,,187.0295321,63.75,8.625,2011-09-23,,,False,A,200898,14
82,,,3.711,,187.0295321,63.75,8.625,2011-09-23,,,False,A,200898,14
83,,,3.711,,187.0295321,63.75,8.625,2011-09-23,,,False,A,200898,14
85,,,3.711,,187.0295321,63.75,8.625,2011-09-23,,,False,A,200898,14
87,,,3.711,,187.0295321,63.75,8.625,2011-09-23,,,False,A,200898,14
90,,,3.711,,187.0295321,63.75,8.625,2011-09-23,,,False,A,200898,14
91,,,3.711,,187.0295321,63.75,8.625,2011-09-23,,,False,A,200898,14
92,,,3.711,,187.0295321,63.75,8.625,2011-09-23,,,False,A,200898,14
93,,,3.711,,187.0295321,63.75,8.625,2011-09-23,,,False,A,200898,14
94,,,3.711,,187.0295321,63.75,8.625,2011-09-23,,,False,A,200898,14
95,,,3.711,,187.0295321,63.75,8.625,2011-09-23,,,False,A,200898,14
97,,,3.711,,187.0295321,63.75,8.625,2011-09-23,,,False,A,200898,14
98,,,3.711,,187.0295321,63.75,8.625,2011-09-23,,,False,A,200898,14
1,,,3.645,,187.2566641,70.66,8.625,2011-09-30,,,False,A,200898,14
2,,,3.645,,187.2566641,70.66,8.625,2011-09-30,,,False,A,200898,14
3,,,3.645,,187.2566641,70.66,8.625,2011-09-30,,,False,A,200898,14
4,,,3.645,,187.2566641,70.66,8.625,2011-09-30,,,False,A,200898,14
5,,,3.645,,187.2566641,70.66,8.625,2011-09-30,,,False,A,200898,14
6,,,3.645,,187.2566641,70.66,8.625,2011-09-30,,,False,A,200898,14
7,,,3.645,,187.2566641,70.66,8.625,2011-09-30,,,False,A,200898,14
8,,,3.645,,187.2566641,70.66,8.625,2011-09-30,,,False,A,200898,14
9,,,3.645,,187.2566641,70.66,8.625,2011-09-30,,,False,A,200898,14
10,,,3.645,,187.2566641,70.66,8.625,2011-09-30,,,False,A,200898,14
11,,,3.645,,187.2566641,70.66,8.625,2011-09-30,,,False,A,200898,14
12,,,3.645,,187.2566641,70.66,8.625,2011-09-30,,,False,A,200898,14
13,,,3.645,,187.2566641,70.66,8.625,2011-09-30,,,False,A,200898,14
14,,,3.645,,187.2566641,70.66,8.625,2011-09-30,,,False,A,200898,14
16,,,3.645,,187.2566641,70.66,8.625,2011-09-30,,,False,A,200898,14
17,,,3.645,,187.2566641,70.66,8.625,2011-09-30,,,False,A,200898,14
18,,,3.645,,187.2566641,70.66,8.625,2011-09-30,,,False,A,200898,14
19,,,3.645,,187.2566641,70.66,8.625,2011-09-30,,,False,A,200898,14
20,,,3.645,,187.2566641,70.66,8.625,2011-09-30,,,False,A,200898,14
21,,,3.645,,187.2566641,70.66,8.625,2011-09-30,,,False,A,200898,14
22,,,3.645,,187.2566641,70.66,8.625,2011-09-30,,,False,A,200898,14
23,,,3.645,,187.2566641,70.66,8.625,2011-09-30,,,False,A,200898,14
24,,,3.645,,187.2566641,70.66,8.625,2011-09-30,,,False,A,200898,14
25,,,3.645,,187.2566641,70.66,8.625,2011-09-30,,,False,A,200898,14
26,,,3.645,,187.2566641,70.66,8.625,2011-09-30,,,False,A,200898,14
27,,,3.645,,187.2566641,70.66,8.625,2011-09-30,,,False,A,200898,14
28,,,3.645,,187.2566641,70.66,8.625,2011-09-30,,,False,A,200898,14
29,,,3.645,,187.2566641,70.66,8.625,2011-09-30,,,False,A,200898,14
30,,,3.645,,187.2566641,70.66,8.625,2011-09-30,,,False,A,200898,14
31,,,3.645,,187.2566641,70.66,8.625,2011-09-30,,,False,A,200898,14
32,,,3.645,,187.2566641,70.66,8.625,2011-09-30,,,False,A,200898,14
33,,,3.645,,187.2566641,70.66,8.625,2011-09-30,,,False,A,200898,14
34,,,3.645,,187.2566641,70.66,8.625,2011-09-30,,,False,A,200898,14
35,,,3.645,,187.2566641,70.66,8.625,2011-09-30,,,False,A,200898,14
36,,,3.645,,187.2566641,70.66,8.625,2011-09-30,,,False,A,200898,14
38,,,3.645,,187.2566641,70.66,8.625,2011-09-30,,,False,A,200898,14
40,,,3.645,,187.2566641,70.66,8.625,2011-09-30,,,False,A,200898,14
41,,,3.645,,187.2566641,70.66,8.625,2011-09-30,,,False,A,200898,14
42,,,3.645,,187.2566641,70.66,8.625,2011-09-30,,,False,A,200898,14
44,,,3.645,,187.2566641,70.66,8.625,2011-09-30,,,False,A,200898,14
46,,,3.645,,187.2566641,70.66,8.625,2011-09-30,,,False,A,200898,14
49,,,3.645,,187.2566641,70.66,8.625,2011-09-30,,,False,A,200898,14
50,,,3.645,,187.2566641,70.66,8.625,2011-09-30,,,False,A,200898,14
51,,,3.645,,187.2566641,70.66,8.625,2011-09-30,,,False,A,200898,14
52,,,3.645,,187.2566641,70.66,8.625,2011-09-30,,,False,A,200898,14
54,,,3.645,,187.2566641,70.66,8.625,2011-09-30,,,False,A,200898,14
55,,,3.645,,187.2566641,70.66,8.625,2011-09-30,,,False,A,200898,14
56,,,3.645,,187.2566641,70.66,8.625,2011-09-30,,,False,A,200898,14
58,,,3.645,,187.2566641,70.66,8.625,2011-09-30,,,False,A,200898,14
59,,,3.645,,187.2566641,70.66,8.625,2011-09-30,,,False,A,200898,14
60,,,3.645,,187.2566641,70.66,8.625,2011-09-30,,,False,A,200898,14
67,,,3.645,,187.2566641,70.66,8.625,2011-09-30,,,False,A,200898,14
71,,,3.645,,187.2566641,70.66,8.625,2011-09-30,,,False,A,200898,14
72,,,3.645,,187.2566641,70.66,8.625,2011-09-30,,,False,A,200898,14
74,,,3.645,,187.2566641,70.66,8.625,2011-09-30,,,False,A,200898,14
79,,,3.645,,187.2566641,70.66,8.625,2011-09-30,,,False,A,200898,14
80,,,3.645,,187.2566641,70.66,8.625,2011-09-30,,,False,A,200898,14
81,,,3.645,,187.2566641,70.66,8.625,2011-09-30,,,False,A,200898,14
82,,,3.645,,187.2566641,70.66,8.625,2011-09-30,,,False,A,200898,14
83,,,3.645,,187.2566641,70.66,8.625,2011-09-30,,,False,A,200898,14
85,,,3.645,,187.2566641,70.66,8.625,2011-09-30,,,False,A,200898,14
87,,,3.645,,187.2566641,70.66,8.625,2011-09-30,,,False,A,200898,14
90,,,3.645,,187.2566641,70.66,8.625,2011-09-30,,,False,A,200898,14
91,,,3.645,,187.2566641,70.66,8.625,2011-09-30,,,False,A,200898,14
92,,,3.645,,187.2566641,70.66,8.625,2011-09-30,,,False,A,200898,14
93,,,3.645,,187.2566641,70.66,8.625,2011-09-30,,,False,A,200898,14
94,,,3.645,,187.2566641,70.66,8.625,2011-09-30,,,False,A,200898,14
95,,,3.645,,187.2566641,70.66,8.625,2011-09-30,,,False,A,200898,14
97,,,3.645,,187.2566641,70.66,8.625,2011-09-30,,,False,A,200898,14
98,,,3.645,,187.2566641,70.66,8.625,2011-09-30,,,False,A,200898,14
1,,,3.583,,187.4837962,55.82,8.523,2011-10-07,,,False,A,200898,14
2,,,3.583,,187.4837962,55.82,8.523,2011-10-07,,,False,A,200898,14
3,,,3.583,,187.4837962,55.82,8.523,2011-10-07,,,False,A,200898,14
4,,,3.583,,187.4837962,55.82,8.523,2011-10-07,,,False,A,200898,14
5,,,3.583,,187.4837962,55.82,8.523,2011-10-07,,,False,A,200898,14
6,,,3.583,,187.4837962,55.82,8.523,2011-10-07,,,False,A,200898,14
7,,,3.583,,187.4837962,55.82,8.523,2011-10-07,,,False,A,200898,14
8,,,3.583,,187.4837962,55.82,8.523,2011-10-07,,,False,A,200898,14
9,,,3.583,,187.4837962,55.82,8.523,2011-10-07,,,False,A,200898,14
10,,,3.583,,187.4837962,55.82,8.523,2011-10-07,,,False,A,200898,14
11,,,3.583,,187.4837962,55.82,8.523,2011-10-07,,,False,A,200898,14
12,,,3.583,,187.4837962,55.82,8.523,2011-10-07,,,False,A,200898,14
13,,,3.583,,187.4837962,55.82,8.523,2011-10-07,,,False,A,200898,14
14,,,3.583,,187.4837962,55.82,8.523,2011-10-07,,,False,A,200898,14
16,,,3.583,,187.4837962,55.82,8.523,2011-10-07,,,False,A,200898,14
17,,,3.583,,187.4837962,55.82,8.523,2011-10-07,,,False,A,200898,14
18,,,3.583,,187.4837962,55.82,8.523,2011-10-07,,,False,A,200898,14
19,,,3.583,,187.4837962,55.82,8.523,2011-10-07,,,False,A,200898,14
20,,,3.583,,187.4837962,55.82,8.523,2011-10-07,,,False,A,200898,14
21,,,3.583,,187.4837962,55.82,8.523,2011-10-07,,,False,A,200898,14
22,,,3.583,,187.4837962,55.82,8.523,2011-10-07,,,False,A,200898,14
23,,,3.583,,187.4837962,55.82,8.523,2011-10-07,,,False,A,200898,14
24,,,3.583,,187.4837962,55.82,8.523,2011-10-07,,,False,A,200898,14
25,,,3.583,,187.4837962,55.82,8.523,2011-10-07,,,False,A,200898,14
26,,,3.583,,187.4837962,55.82,8.523,2011-10-07,,,False,A,200898,14
27,,,3.583,,187.4837962,55.82,8.523,2011-10-07,,,False,A,200898,14
28,,,3.583,,187.4837962,55.82,8.523,2011-10-07,,,False,A,200898,14
29,,,3.583,,187.4837962,55.82,8.523,2011-10-07,,,False,A,200898,14
30,,,3.583,,187.4837962,55.82,8.523,2011-10-07,,,False,A,200898,14
31,,,3.583,,187.4837962,55.82,8.523,2011-10-07,,,False,A,200898,14
32,,,3.583,,187.4837962,55.82,8.523,2011-10-07,,,False,A,200898,14
33,,,3.583,,187.4837962,55.82,8.523,2011-10-07,,,False,A,200898,14
34,,,3.583,,187.4837962,55.82,8.523,2011-10-07,,,False,A,200898,14
35,,,3.583,,187.4837962,55.82,8.523,2011-10-07,,,False,A,200898,14
36,,,3.583,,187.4837962,55.82,8.523,2011-10-07,,,False,A,200898,14
38,,,3.583,,187.4837962,55.82,8.523,2011-10-07,,,False,A,200898,14
40,,,3.583,,187.4837962,55.82,8.523,2011-10-07,,,False,A,200898,14
41,,,3.583,,187.4837962,55.82,8.523,2011-10-07,,,False,A,200898,14
42,,,3.583,,187.4837962,55.82,8.523,2011-10-07,,,False,A,200898,14
44,,,3.583,,187.4837962,55.82,8.523,2011-10-07,,,False,A,200898,14
46,,,3.583,,187.4837962,55.82,8.523,2011-10-07,,,False,A,200898,14
49,,,3.583,,187.4837962,55.82,8.523,2011-10-07,,,False,A,200898,14
50,,,3.583,,187.4837962,55.82,8.523,2011-10-07,,,False,A,200898,14
52,,,3.583,,187.4837962,55.82,8.523,2011-10-07,,,False,A,200898,14
54,,,3.583,,187.4837962,55.82,8.523,2011-10-07,,,False,A,200898,14
55,,,3.583,,187.4837962,55.82,8.523,2011-10-07,,,False,A,200898,14
56,,,3.583,,187.4837962,55.82,8.523,2011-10-07,,,False,A,200898,14
58,,,3.583,,187.4837962,55.82,8.523,2011-10-07,,,False,A,200898,14
59,,,3.583,,187.4837962,55.82,8.523,2011-10-07,,,False,A,200898,14
60,,,3.583,,187.4837962,55.82,8.523,2011-10-07,,,False,A,200898,14
67,,,3.583,,187.4837962,55.82,8.523,2011-10-07,,,False,A,200898,14
71,,,3.583,,187.4837962,55.82,8.523,2011-10-07,,,False,A,200898,14
72,,,3.583,,187.4837962,55.82,8.523,2011-10-07,,,False,A,200898,14
74,,,3.583,,187.4837962,55.82,8.523,2011-10-07,,,False,A,200898,14
79,,,3.583,,187.4837962,55.82,8.523,2011-10-07,,,False,A,200898,14
80,,,3.583,,187.4837962,55.82,8.523,2011-10-07,,,False,A,200898,14
81,,,3.583,,187.4837962,55.82,8.523,2011-10-07,,,False,A,200898,14
82,,,3.583,,187.4837962,55.82,8.523,2011-10-07,,,False,A,200898,14
83,,,3.583,,187.4837962,55.82,8.523,2011-10-07,,,False,A,200898,14
85,,,3.583,,187.4837962,55.82,8.523,2011-10-07,,,False,A,200898,14
87,,,3.583,,187.4837962,55.82,8.523,2011-10-07,,,False,A,200898,14
90,,,3.583,,187.4837962,55.82,8.523,2011-10-07,,,False,A,200898,14
91,,,3.583,,187.4837962,55.82,8.523,2011-10-07,,,False,A,200898,14
92,,,3.583,,187.4837962,55.82,8.523,2011-10-07,,,False,A,200898,14
93,,,3.583,,187.4837962,55.82,8.523,2011-10-07,,,False,A,200898,14
94,,,3.583,,187.4837962,55.82,8.523,2011-10-07,,,False,A,200898,14
95,,,3.583,,187.4837962,55.82,8.523,2011-10-07,,,False,A,200898,14
97,,,3.583,,187.4837962,55.82,8.523,2011-10-07,,,False,A,200898,14
98,,,3.583,,187.4837962,55.82,8.523,2011-10-07,,,False,A,200898,14
1,,,3.541,,187.6917481,63.82,8.523,2011-10-14,,,False,A,200898,14
2,,,3.541,,187.6917481,63.82,8.523,2011-10-14,,,False,A,200898,14
3,,,3.541,,187.6917481,63.82,8.523,2011-10-14,,,False,A,200898,14
4,,,3.541,,187.6917481,63.82,8.523,2011-10-14,,,False,A,200898,14
5,,,3.541,,187.6917481,63.82,8.523,2011-10-14,,,False,A,200898,14
6,,,3.541,,187.6917481,63.82,8.523,2011-10-14,,,False,A,200898,14
7,,,3.541,,187.6917481,63.82,8.523,2011-10-14,,,False,A,200898,14
8,,,3.541,,187.6917481,63.82,8.523,2011-10-14,,,False,A,200898,14
9,,,3.541,,187.6917481,63.82,8.523,2011-10-14,,,False,A,200898,14
10,,,3.541,,187.6917481,63.82,8.523,2011-10-14,,,False,A,200898,14
11,,,3.541,,187.6917481,63.82,8.523,2011-10-14,,,False,A,200898,14
12,,,3.541,,187.6917481,63.82,8.523,2011-10-14,,,False,A,200898,14
13,,,3.541,,187.6917481,63.82,8.523,2011-10-14,,,False,A,200898,14
14,,,3.541,,187.6917481,63.82,8.523,2011-10-14,,,False,A,200898,14
16,,,3.541,,187.6917481,63.82,8.523,2011-10-14,,,False,A,200898,14
17,,,3.541,,187.6917481,63.82,8.523,2011-10-14,,,False,A,200898,14
18,,,3.541,,187.6917481,63.82,8.523,2011-10-14,,,False,A,200898,14
19,,,3.541,,187.6917481,63.82,8.523,2011-10-14,,,False,A,200898,14
20,,,3.541,,187.6917481,63.82,8.523,2011-10-14,,,False,A,200898,14
21,,,3.541,,187.6917481,63.82,8.523,2011-10-14,,,False,A,200898,14
22,,,3.541,,187.6917481,63.82,8.523,2011-10-14,,,False,A,200898,14
23,,,3.541,,187.6917481,63.82,8.523,2011-10-14,,,False,A,200898,14
24,,,3.541,,187.6917481,63.82,8.523,2011-10-14,,,False,A,200898,14
25,,,3.541,,187.6917481,63.82,8.523,2011-10-14,,,False,A,200898,14
26,,,3.541,,187.6917481,63.82,8.523,2011-10-14,,,False,A,200898,14
27,,,3.541,,187.6917481,63.82,8.523,2011-10-14,,,False,A,200898,14
28,,,3.541,,187.6917481,63.82,8.523,2011-10-14,,,False,A,200898,14
29,,,3.541,,187.6917481,63.82,8.523,2011-10-14,,,False,A,200898,14
30,,,3.541,,187.6917481,63.82,8.523,2011-10-14,,,False,A,200898,14
31,,,3.541,,187.6917481,63.82,8.523,2011-10-14,,,False,A,200898,14
32,,,3.541,,187.6917481,63.82,8.523,2011-10-14,,,False,A,200898,14
33,,,3.541,,187.6917481,63.82,8.523,2011-10-14,,,False,A,200898,14
34,,,3.541,,187.6917481,63.82,8.523,2011-10-14,,,False,A,200898,14
35,,,3.541,,187.6917481,63.82,8.523,2011-10-14,,,False,A,200898,14
36,,,3.541,,187.6917481,63.82,8.523,2011-10-14,,,False,A,200898,14
38,,,3.541,,187.6917481,63.82,8.523,2011-10-14,,,False,A,200898,14
40,,,3.541,,187.6917481,63.82,8.523,2011-10-14,,,False,A,200898,14
41,,,3.541,,187.6917481,63.82,8.523,2011-10-14,,,False,A,200898,14
42,,,3.541,,187.6917481,63.82,8.523,2011-10-14,,,False,A,200898,14
44,,,3.541,,187.6917481,63.82,8.523,2011-10-14,,,False,A,200898,14
46,,,3.541,,187.6917481,63.82,8.523,2011-10-14,,,False,A,200898,14
49,,,3.541,,187.6917481,63.82,8.523,2011-10-14,,,False,A,200898,14
50,,,3.541,,187.6917481,63.82,8.523,2011-10-14,,,False,A,200898,14
52,,,3.541,,187.6917481,63.82,8.523,2011-10-14,,,False,A,200898,14
54,,,3.541,,187.6917481,63.82,8.523,2011-10-14,,,False,A,200898,14
55,,,3.541,,187.6917481,63.82,8.523,2011-10-14,,,False,A,200898,14
56,,,3.541,,187.6917481,63.82,8.523,2011-10-14,,,False,A,200898,14
58,,,3.541,,187.6917481,63.82,8.523,2011-10-14,,,False,A,200898,14
59,,,3.541,,187.6917481,63.82,8.523,2011-10-14,,,False,A,200898,14
60,,,3.541,,187.6917481,63.82,8.523,2011-10-14,,,False,A,200898,14
67,,,3.541,,187.6917481,63.82,8.523,2011-10-14,,,False,A,200898,14
71,,,3.541,,187.6917481,63.82,8.523,2011-10-14,,,False,A,200898,14
72,,,3.541,,187.6917481,63.82,8.523,2011-10-14,,,False,A,200898,14
74,,,3.541,,187.6917481,63.82,8.523,2011-10-14,,,False,A,200898,14
79,,,3.541,,187.6917481,63.82,8.523,2011-10-14,,,False,A,200898,14
80,,,3.541,,187.6917481,63.82,8.523,2011-10-14,,,False,A,200898,14
81,,,3.541,,187.6917481,63.82,8.523,2011-10-14,,,False,A,200898,14
82,,,3.541,,187.6917481,63.82,8.523,2011-10-14,,,False,A,200898,14
83,,,3.541,,187.6917481,63.82,8.523,2011-10-14,,,False,A,200898,14
85,,,3.541,,187.6917481,63.82,8.523,2011-10-14,,,False,A,200898,14
87,,,3.541,,187.6917481,63.82,8.523,2011-10-14,,,False,A,200898,14
90,,,3.541,,187.6917481,63.82,8.523,2011-10-14,,,False,A,200898,14
91,,,3.541,,187.6917481,63.82,8.523,2011-10-14,,,False,A,200898,14
92,,,3.541,,187.6917481,63.82,8.523,2011-10-14,,,False,A,200898,14
93,,,3.541,,187.6917481,63.82,8.523,2011-10-14,,,False,A,200898,14
94,,,3.541,,187.6917481,63.82,8.523,2011-10-14,,,False,A,200898,14
95,,,3.541,,187.6917481,63.82,8.523,2011-10-14,,,False,A,200898,14
97,,,3.541,,187.6917481,63.82,8.523,2011-10-14,,,False,A,200898,14
98,,,3.541,,187.6917481,63.82,8.523,2011-10-14,,,False,A,200898,14
1,,,3.57,,187.7846197,59.6,8.523,2011-10-21,,,False,A,200898,14
2,,,3.57,,187.7846197,59.6,8.523,2011-10-21,,,False,A,200898,14
3,,,3.57,,187.7846197,59.6,8.523,2011-10-21,,,False,A,200898,14
4,,,3.57,,187.7846197,59.6,8.523,2011-10-21,,,False,A,200898,14
5,,,3.57,,187.7846197,59.6,8.523,2011-10-21,,,False,A,200898,14
6,,,3.57,,187.7846197,59.6,8.523,2011-10-21,,,False,A,200898,14
7,,,3.57,,187.7846197,59.6,8.523,2011-10-21,,,False,A,200898,14
8,,,3.57,,187.7846197,59.6,8.523,2011-10-21,,,False,A,200898,14
9,,,3.57,,187.7846197,59.6,8.523,2011-10-21,,,False,A,200898,14
10,,,3.57,,187.7846197,59.6,8.523,2011-10-21,,,False,A,200898,14
11,,,3.57,,187.7846197,59.6,8.523,2011-10-21,,,False,A,200898,14
12,,,3.57,,187.7846197,59.6,8.523,2011-10-21,,,False,A,200898,14
13,,,3.57,,187.7846197,59.6,8.523,2011-10-21,,,False,A,200898,14
14,,,3.57,,187.7846197,59.6,8.523,2011-10-21,,,False,A,200898,14
16,,,3.57,,187.7846197,59.6,8.523,2011-10-21,,,False,A,200898,14
17,,,3.57,,187.7846197,59.6,8.523,2011-10-21,,,False,A,200898,14
18,,,3.57,,187.7846197,59.6,8.523,2011-10-21,,,False,A,200898,14
19,,,3.57,,187.7846197,59.6,8.523,2011-10-21,,,False,A,200898,14
20,,,3.57,,187.7846197,59.6,8.523,2011-10-21,,,False,A,200898,14
21,,,3.57,,187.7846197,59.6,8.523,2011-10-21,,,False,A,200898,14
22,,,3.57,,187.7846197,59.6,8.523,2011-10-21,,,False,A,200898,14
23,,,3.57,,187.7846197,59.6,8.523,2011-10-21,,,False,A,200898,14
24,,,3.57,,187.7846197,59.6,8.523,2011-10-21,,,False,A,200898,14
25,,,3.57,,187.7846197,59.6,8.523,2011-10-21,,,False,A,200898,14
26,,,3.57,,187.7846197,59.6,8.523,2011-10-21,,,False,A,200898,14
27,,,3.57,,187.7846197,59.6,8.523,2011-10-21,,,False,A,200898,14
28,,,3.57,,187.7846197,59.6,8.523,2011-10-21,,,False,A,200898,14
29,,,3.57,,187.7846197,59.6,8.523,2011-10-21,,,False,A,200898,14
30,,,3.57,,187.7846197,59.6,8.523,2011-10-21,,,False,A,200898,14
31,,,3.57,,187.7846197,59.6,8.523,2011-10-21,,,False,A,200898,14
32,,,3.57,,187.7846197,59.6,8.523,2011-10-21,,,False,A,200898,14
33,,,3.57,,187.7846197,59.6,8.523,2011-10-21,,,False,A,200898,14
34,,,3.57,,187.7846197,59.6,8.523,2011-10-21,,,False,A,200898,14
35,,,3.57,,187.7846197,59.6,8.523,2011-10-21,,,False,A,200898,14
36,,,3.57,,187.7846197,59.6,8.523,2011-10-21,,,False,A,200898,14
38,,,3.57,,187.7846197,59.6,8.523,2011-10-21,,,False,A,200898,14
40,,,3.57,,187.7846197,59.6,8.523,2011-10-21,,,False,A,200898,14
41,,,3.57,,187.7846197,59.6,8.523,2011-10-21,,,False,A,200898,14
42,,,3.57,,187.7846197,59.6,8.523,2011-10-21,,,False,A,200898,14
44,,,3.57,,187.7846197,59.6,8.523,2011-10-21,,,False,A,200898,14
46,,,3.57,,187.7846197,59.6,8.523,2011-10-21,,,False,A,200898,14
49,,,3.57,,187.7846197,59.6,8.523,2011-10-21,,,False,A,200898,14
50,,,3.57,,187.7846197,59.6,8.523,2011-10-21,,,False,A,200898,14
52,,,3.57,,187.7846197,59.6,8.523,2011-10-21,,,False,A,200898,14
54,,,3.57,,187.7846197,59.6,8.523,2011-10-21,,,False,A,200898,14
55,,,3.57,,187.7846197,59.6,8.523,2011-10-21,,,False,A,200898,14
56,,,3.57,,187.7846197,59.6,8.523,2011-10-21,,,False,A,200898,14
58,,,3.57,,187.7846197,59.6,8.523,2011-10-21,,,False,A,200898,14
59,,,3.57,,187.7846197,59.6,8.523,2011-10-21,,,False,A,200898,14
60,,,3.57,,187.7846197,59.6,8.523,2011-10-21,,,False,A,200898,14
67,,,3.57,,187.7846197,59.6,8.523,2011-10-21,,,False,A,200898,14
71,,,3.57,,187.7846197,59.6,8.523,2011-10-21,,,False,A,200898,14
72,,,3.57,,187.7846197,59.6,8.523,2011-10-21,,,False,A,200898,14
74,,,3.57,,187.7846197,59.6,8.523,2011-10-21,,,False,A,200898,14
79,,,3.57,,187.7846197,59.6,8.523,2011-10-21,,,False,A,200898,14
80,,,3.57,,187.7846197,59.6,8.523,2011-10-21,,,False,A,200898,14
81,,,3.57,,187.7846197,59.6,8.523,2011-10-21,,,False,A,200898,14
82,,,3.57,,187.7846197,59.6,8.523,2011-10-21,,,False,A,200898,14
83,,,3.57,,187.7846197,59.6,8.523,2011-10-21,,,False,A,200898,14
85,,,3.57,,187.7846197,59.6,8.523,2011-10-21,,,False,A,200898,14
87,,,3.57,,187.7846197,59.6,8.523,2011-10-21,,,False,A,200898,14
90,,,3.57,,187.7846197,59.6,8.523,2011-10-21,,,False,A,200898,14
91,,,3.57,,187.7846197,59.6,8.523,2011-10-21,,,False,A,200898,14
92,,,3.57,,187.7846197,59.6,8.523,2011-10-21,,,False,A,200898,14
93,,,3.57,,187.7846197,59.6,8.523,2011-10-21,,,False,A,200898,14
94,,,3.57,,187.7846197,59.6,8.523,2011-10-21,,,False,A,200898,14
95,,,3.57,,187.7846197,59.6,8.523,2011-10-21,,,False,A,200898,14
97,,,3.57,,187.7846197,59.6,8.523,2011-10-21,,,False,A,200898,14
98,,,3.57,,187.7846197,59.6,8.523,2011-10-21,,,False,A,200898,14
1,,,3.569,,187.8774913,51.78,8.523,2011-10-28,,,False,A,200898,14
2,,,3.569,,187.8774913,51.78,8.523,2011-10-28,,,False,A,200898,14
3,,,3.569,,187.8774913,51.78,8.523,2011-10-28,,,False,A,200898,14
4,,,3.569,,187.8774913,51.78,8.523,2011-10-28,,,False,A,200898,14
5,,,3.569,,187.8774913,51.78,8.523,2011-10-28,,,False,A,200898,14
6,,,3.569,,187.8774913,51.78,8.523,2011-10-28,,,False,A,200898,14
7,,,3.569,,187.8774913,51.78,8.523,2011-10-28,,,False,A,200898,14
8,,,3.569,,187.8774913,51.78,8.523,2011-10-28,,,False,A,200898,14
9,,,3.569,,187.8774913,51.78,8.523,2011-10-28,,,False,A,200898,14
10,,,3.569,,187.8774913,51.78,8.523,2011-10-28,,,False,A,200898,14
11,,,3.569,,187.8774913,51.78,8.523,2011-10-28,,,False,A,200898,14
12,,,3.569,,187.8774913,51.78,8.523,2011-10-28,,,False,A,200898,14
13,,,3.569,,187.8774913,51.78,8.523,2011-10-28,,,False,A,200898,14
14,,,3.569,,187.8774913,51.78,8.523,2011-10-28,,,False,A,200898,14
16,,,3.569,,187.8774913,51.78,8.523,2011-10-28,,,False,A,200898,14
17,,,3.569,,187.8774913,51.78,8.523,2011-10-28,,,False,A,200898,14
18,,,3.569,,187.8774913,51.78,8.523,2011-10-28,,,False,A,200898,14
19,,,3.569,,187.8774913,51.78,8.523,2011-10-28,,,False,A,200898,14
20,,,3.569,,187.8774913,51.78,8.523,2011-10-28,,,False,A,200898,14
21,,,3.569,,187.8774913,51.78,8.523,2011-10-28,,,False,A,200898,14
22,,,3.569,,187.8774913,51.78,8.523,2011-10-28,,,False,A,200898,14
23,,,3.569,,187.8774913,51.78,8.523,2011-10-28,,,False,A,200898,14
24,,,3.569,,187.8774913,51.78,8.523,2011-10-28,,,False,A,200898,14
25,,,3.569,,187.8774913,51.78,8.523,2011-10-28,,,False,A,200898,14
26,,,3.569,,187.8774913,51.78,8.523,2011-10-28,,,False,A,200898,14
27,,,3.569,,187.8774913,51.78,8.523,2011-10-28,,,False,A,200898,14
28,,,3.569,,187.8774913,51.78,8.523,2011-10-28,,,False,A,200898,14
29,,,3.569,,187.8774913,51.78,8.523,2011-10-28,,,False,A,200898,14
30,,,3.569,,187.8774913,51.78,8.523,2011-10-28,,,False,A,200898,14
31,,,3.569,,187.8774913,51.78,8.523,2011-10-28,,,False,A,200898,14
32,,,3.569,,187.8774913,51.78,8.523,2011-10-28,,,False,A,200898,14
33,,,3.569,,187.8774913,51.78,8.523,2011-10-28,,,False,A,200898,14
34,,,3.569,,187.8774913,51.78,8.523,2011-10-28,,,False,A,200898,14
35,,,3.569,,187.8774913,51.78,8.523,2011-10-28,,,False,A,200898,14
36,,,3.569,,187.8774913,51.78,8.523,2011-10-28,,,False,A,200898,14
38,,,3.569,,187.8774913,51.78,8.523,2011-10-28,,,False,A,200898,14
40,,,3.569,,187.8774913,51.78,8.523,2011-10-28,,,False,A,200898,14
41,,,3.569,,187.8774913,51.78,8.523,2011-10-28,,,False,A,200898,14
42,,,3.569,,187.8774913,51.78,8.523,2011-10-28,,,False,A,200898,14
44,,,3.569,,187.8774913,51.78,8.523,2011-10-28,,,False,A,200898,14
46,,,3.569,,187.8774913,51.78,8.523,2011-10-28,,,False,A,200898,14
49,,,3.569,,187.8774913,51.78,8.523,2011-10-28,,,False,A,200898,14
50,,,3.569,,187.8774913,51.78,8.523,2011-10-28,,,False,A,200898,14
51,,,3.569,,187.8774913,51.78,8.523,2011-10-28,,,False,A,200898,14
52,,,3.569,,187.8774913,51.78,8.523,2011-10-28,,,False,A,200898,14
54,,,3.569,,187.8774913,51.78,8.523,2011-10-28,,,False,A,200898,14
55,,,3.569,,187.8774913,51.78,8.523,2011-10-28,,,False,A,200898,14
56,,,3.569,,187.8774913,51.78,8.523,2011-10-28,,,False,A,200898,14
58,,,3.569,,187.8774913,51.78,8.523,2011-10-28,,,False,A,200898,14
