MarkDown1,MarkDown4,Type,IsHoliday,MarkDown2,Temperature,Dept,MarkDown5,Date,MarkDown3,Store,CPI,Unemployment,Size,Fuel_Price
,,B,False,,67.04,27,,2010-08-20,,17,126.0766452,6.697,93188,2.85
,,B,False,,67.04,28,,2010-08-20,,17,126.0766452,6.697,93188,2.85
,,B,False,,67.04,29,,2010-08-20,,17,126.0766452,6.697,93188,2.85
,,B,False,,67.04,30,,2010-08-20,,17,126.0766452,6.697,93188,2.85
,,B,False,,67.04,31,,2010-08-20,,17,126.0766452,6.697,93188,2.85
,,B,False,,67.04,32,,2010-08-20,,17,126.0766452,6.697,93188,2.85
,,B,False,,67.04,33,,2010-08-20,,17,126.0766452,6.697,93188,2.85
,,B,False,,67.04,34,,2010-08-20,,17,126.0766452,6.697,93188,2.85
,,B,False,,67.04,35,,2010-08-20,,17,126.0766452,6.697,93188,2.85
,,B,False,,67.04,36,,2010-08-20,,17,126.0766452,6.697,93188,2.85
,,B,False,,67.04,38,,2010-08-20,,17,126.0766452,6.697,93188,2.85
,,B,False,,67.04,40,,2010-08-20,,17,126.0766452,6.697,93188,2.85
,,B,False,,67.04,41,,2010-08-20,,17,126.0766452,6.697,93188,2.85
,,B,False,,67.04,42,,2010-08-20,,17,126.0766452,6.697,93188,2.85
,,B,False,,67.04,44,,2010-08-20,,17,126.0766452,6.697,93188,2.85
,,B,False,,67.04,46,,2010-08-20,,17,126.0766452,6.697,93188,2.85
,,B,False,,67.04,48,,2010-08-20,,17,126.0766452,6.697,93188,2.85
,,B,False,,67.04,52,,2010-08-20,,17,126.0766452,6.697,93188,2.85
,,B,False,,67.04,54,,2010-08-20,,17,126.0766452,6.697,93188,2.85
,,B,False,,67.04,55,,2010-08-20,,17,126.0766452,6.697,93188,2.85
,,B,False,,67.04,56,,2010-08-20,,17,126.0766452,6.697,93188,2.85
,,B,False,,67.04,58,,2010-08-20,,17,126.0766452,6.697,93188,2.85
,,B,False,,67.04,59,,2010-08-20,,17,126.0766452,6.697,93188,2.85
,,B,False,,67.04,60,,2010-08-20,,17,126.0766452,6.697,93188,2.85
,,B,False,,67.04,67,,2010-08-20,,17,126.0766452,6.697,93188,2.85
,,B,False,,67.04,71,,2010-08-20,,17,126.0766452,6.697,93188,2.85
,,B,False,,67.04,72,,2010-08-20,,17,126.0766452,6.697,93188,2.85
,,B,False,,67.04,74,,2010-08-20,,17,126.0766452,6.697,93188,2.85
,,B,False,,67.04,79,,2010-08-20,,17,126.0766452,6.697,93188,2.85
,,B,False,,67.04,80,,2010-08-20,,17,126.0766452,6.697,93188,2.85
,,B,False,,67.04,81,,2010-08-20,,17,126.0766452,6.697,93188,2.85
,,B,False,,67.04,82,,2010-08-20,,17,126.0766452,6.697,93188,2.85
,,B,False,,67.04,83,,2010-08-20,,17,126.0766452,6.697,93188,2.85
,,B,False,,67.04,85,,2010-08-20,,17,126.0766452,6.697,93188,2.85
,,B,False,,67.04,87,,2010-08-20,,17,126.0766452,6.697,93188,2.85
,,B,False,,67.04,90,,2010-08-20,,17,126.0766452,6.697,93188,2.85
,,B,False,,67.04,91,,2010-08-20,,17,126.0766452,6.697,93188,2.85
,,B,False,,67.04,92,,2010-08-20,,17,126.0766452,6.697,93188,2.85
,,B,False,,67.04,93,,2010-08-20,,17,126.0766452,6.697,93188,2.85
,,B,False,,67.04,94,,2010-08-20,,17,126.0766452,6.697,93188,2.85
,,B,False,,67.04,95,,2010-08-20,,17,126.0766452,6.697,93188,2.85
,,B,False,,67.04,97,,2010-08-20,,17,126.0766452,6.697,93188,2.85
,,B,False,,67.04,98,,2010-08-20,,17,126.0766452,6.697,93188,2.85
,,B,False,,65.03,1,,2010-08-27,,17,126.0892903,6.697,93188,2.854
,,B,False,,65.03,2,,2010-08-27,,17,126.0892903,6.697,93188,2.854
,,B,False,,65.03,3,,2010-08-27,,17,126.0892903,6.697,93188,2.854
,,B,False,,65.03,4,,2010-08-27,,17,126.0892903,6.697,93188,2.854
,,B,False,,65.03,5,,2010-08-27,,17,126.0892903,6.697,93188,2.854
,,B,False,,65.03,6,,2010-08-27,,17,126.0892903,6.697,93188,2.854
,,B,False,,65.03,7,,2010-08-27,,17,126.0892903,6.697,93188,2.854
,,B,False,,65.03,8,,2010-08-27,,17,126.0892903,6.697,93188,2.854
,,B,False,,65.03,9,,2010-08-27,,17,126.0892903,6.697,93188,2.854
,,B,False,,65.03,10,,2010-08-27,,17,126.0892903,6.697,93188,2.854
,,B,False,,65.03,11,,2010-08-27,,17,126.0892903,6.697,93188,2.854
,,B,False,,65.03,12,,2010-08-27,,17,126.0892903,6.697,93188,2.854
,,B,False,,65.03,13,,2010-08-27,,17,126.0892903,6.697,93188,2.854
,,B,False,,65.03,14,,2010-08-27,,17,126.0892903,6.697,93188,2.854
,,B,False,,65.03,16,,2010-08-27,,17,126.0892903,6.697,93188,2.854
,,B,False,,65.03,17,,2010-08-27,,17,126.0892903,6.697,93188,2.854
,,B,False,,65.03,19,,2010-08-27,,17,126.0892903,6.697,93188,2.854
,,B,False,,65.03,20,,2010-08-27,,17,126.0892903,6.697,93188,2.854
,,B,False,,65.03,21,,2010-08-27,,17,126.0892903,6.697,93188,2.854
,,B,False,,65.03,22,,2010-08-27,,17,126.0892903,6.697,93188,2.854
,,B,False,,65.03,23,,2010-08-27,,17,126.0892903,6.697,93188,2.854
,,B,False,,65.03,24,,2010-08-27,,17,126.0892903,6.697,93188,2.854
,,B,False,,65.03,25,,2010-08-27,,17,126.0892903,6.697,93188,2.854
,,B,False,,65.03,26,,2010-08-27,,17,126.0892903,6.697,93188,2.854
,,B,False,,65.03,27,,2010-08-27,,17,126.0892903,6.697,93188,2.854
,,B,False,,65.03,28,,2010-08-27,,17,126.0892903,6.697,93188,2.854
,,B,False,,65.03,29,,2010-08-27,,17,126.0892903,6.697,93188,2.854
,,B,False,,65.03,30,,2010-08-27,,17,126.0892903,6.697,93188,2.854
,,B,False,,65.03,31,,2010-08-27,,17,126.0892903,6.697,93188,2.854
,,B,False,,65.03,32,,2010-08-27,,17,126.0892903,6.697,93188,2.854
,,B,False,,65.03,33,,2010-08-27,,17,126.0892903,6.697,93188,2.854
,,B,False,,65.03,34,,2010-08-27,,17,126.0892903,6.697,93188,2.854
,,B,False,,65.03,35,,2010-08-27,,17,126.0892903,6.697,93188,2.854
,,B,False,,65.03,36,,2010-08-27,,17,126.0892903,6.697,93188,2.854
,,B,False,,65.03,38,,2010-08-27,,17,126.0892903,6.697,93188,2.854
,,B,False,,65.03,40,,2010-08-27,,17,126.0892903,6.697,93188,2.854
,,B,False,,65.03,41,,2010-08-27,,17,126.0892903,6.697,93188,2.854
,,B,False,,65.03,42,,2010-08-27,,17,126.0892903,6.697,93188,2.854
,,B,False,,65.03,44,,2010-08-27,,17,126.0892903,6.697,93188,2.854
,,B,False,,65.03,46,,2010-08-27,,17,126.0892903,6.697,93188,2.854
,,B,False,,65.03,48,,2010-08-27,,17,126.0892903,6.697,93188,2.854
,,B,False,,65.03,52,,2010-08-27,,17,126.0892903,6.697,93188,2.854
,,B,False,,65.03,54,,2010-08-27,,17,126.0892903,6.697,93188,2.854
,,B,False,,65.03,55,,2010-08-27,,17,126.0892903,6.697,93188,2.854
,,B,False,,65.03,56,,2010-08-27,,17,126.0892903,6.697,93188,2.854
,,B,False,,65.03,58,,2010-08-27,,17,126.0892903,6.697,93188,2.854
,,B,False,,65.03,59,,2010-08-27,,17,126.0892903,6.697,93188,2.854
,,B,False,,65.03,60,,2010-08-27,,17,126.0892903,6.697,93188,2.854
,,B,False,,65.03,67,,2010-08-27,,17,126.0892903,6.697,93188,2.854
,,B,False,,65.03,71,,2010-08-27,,17,126.0892903,6.697,93188,2.854
,,B,False,,65.03,72,,2010-08-27,,17,126.0892903,6.697,93188,2.854
,,B,False,,65.03,74,,2010-08-27,,17,126.0892903,6.697,93188,2.854
,,B,False,,65.03,79,,2010-08-27,,17,126.0892903,6.697,93188,2.854
,,B,False,,65.03,80,,2010-08-27,,17,126.0892903,6.697,93188,2.854
,,B,False,,65.03,81,,2010-08-27,,17,126.0892903,6.697,93188,2.854
,,B,False,,65.03,82,,2010-08-27,,17,126.0892903,6.697,93188,2.854
,,B,False,,65.03,83,,2010-08-27,,17,126.0892903,6.697,93188,2.854
,,B,False,,65.03,85,,2010-08-27,,17,126.0892903,6.697,93188,2.854
,,B,False,,65.03,87,,2010-08-27,,17,126.0892903,6.697,93188,2.854
,,B,False,,65.03,90,,2010-08-27,,17,126.0892903,6.697,93188,2.854
,,B,False,,65.03,91,,2010-08-27,,17,126.0892903,6.697,93188,2.854
,,B,False,,65.03,92,,2010-08-27,,17,126.0892903,6.697,93188,2.854
,,B,False,,65.03,93,,2010-08-27,,17,126.0892903,6.697,93188,2.854
,,B,False,,65.03,94,,2010-08-27,,17,126.0892903,6.697,93188,2.854
,,B,False,,65.03,95,,2010-08-27,,17,126.0892903,6.697,93188,2.854
,,B,False,,65.03,97,,2010-08-27,,17,126.0892903,6.697,93188,2.854
,,B,False,,65.03,98,,2010-08-27,,17,126.0892903,6.697,93188,2.854
,,B,False,,57.86,1,,2010-09-03,,17,126.1019355,6.697,93188,2.868
,,B,False,,57.86,2,,2010-09-03,,17,126.1019355,6.697,93188,2.868
,,B,False,,57.86,3,,2010-09-03,,17,126.1019355,6.697,93188,2.868
,,B,False,,57.86,4,,2010-09-03,,17,126.1019355,6.697,93188,2.868
,,B,False,,57.86,5,,2010-09-03,,17,126.1019355,6.697,93188,2.868
,,B,False,,57.86,6,,2010-09-03,,17,126.1019355,6.697,93188,2.868
,,B,False,,57.86,7,,2010-09-03,,17,126.1019355,6.697,93188,2.868
,,B,False,,57.86,8,,2010-09-03,,17,126.1019355,6.697,93188,2.868
,,B,False,,57.86,9,,2010-09-03,,17,126.1019355,6.697,93188,2.868
,,B,False,,57.86,10,,2010-09-03,,17,126.1019355,6.697,93188,2.868
,,B,False,,57.86,11,,2010-09-03,,17,126.1019355,6.697,93188,2.868
,,B,False,,57.86,12,,2010-09-03,,17,126.1019355,6.697,93188,2.868
,,B,False,,57.86,13,,2010-09-03,,17,126.1019355,6.697,93188,2.868
,,B,False,,57.86,14,,2010-09-03,,17,126.1019355,6.697,93188,2.868
,,B,False,,57.86,16,,2010-09-03,,17,126.1019355,6.697,93188,2.868
,,B,False,,57.86,17,,2010-09-03,,17,126.1019355,6.697,93188,2.868
,,B,False,,57.86,19,,2010-09-03,,17,126.1019355,6.697,93188,2.868
,,B,False,,57.86,20,,2010-09-03,,17,126.1019355,6.697,93188,2.868
,,B,False,,57.86,21,,2010-09-03,,17,126.1019355,6.697,93188,2.868
,,B,False,,57.86,22,,2010-09-03,,17,126.1019355,6.697,93188,2.868
,,B,False,,57.86,23,,2010-09-03,,17,126.1019355,6.697,93188,2.868
,,B,False,,57.86,24,,2010-09-03,,17,126.1019355,6.697,93188,2.868
,,B,False,,57.86,25,,2010-09-03,,17,126.1019355,6.697,93188,2.868
,,B,False,,57.86,26,,2010-09-03,,17,126.1019355,6.697,93188,2.868
,,B,False,,57.86,27,,2010-09-03,,17,126.1019355,6.697,93188,2.868
,,B,False,,57.86,28,,2010-09-03,,17,126.1019355,6.697,93188,2.868
,,B,False,,57.86,29,,2010-09-03,,17,126.1019355,6.697,93188,2.868
,,B,False,,57.86,30,,2010-09-03,,17,126.1019355,6.697,93188,2.868
,,B,False,,57.86,31,,2010-09-03,,17,126.1019355,6.697,93188,2.868
,,B,False,,57.86,32,,2010-09-03,,17,126.1019355,6.697,93188,2.868
,,B,False,,57.86,33,,2010-09-03,,17,126.1019355,6.697,93188,2.868
,,B,False,,57.86,34,,2010-09-03,,17,126.1019355,6.697,93188,2.868
,,B,False,,57.86,35,,2010-09-03,,17,126.1019355,6.697,93188,2.868
,,B,False,,57.86,36,,2010-09-03,,17,126.1019355,6.697,93188,2.868
,,B,False,,57.86,38,,2010-09-03,,17,126.1019355,6.697,93188,2.868
,,B,False,,57.86,40,,2010-09-03,,17,126.1019355,6.697,93188,2.868
,,B,False,,57.86,41,,2010-09-03,,17,126.1019355,6.697,93188,2.868
,,B,False,,57.86,42,,2010-09-03,,17,126.1019355,6.697,93188,2.868
,,B,False,,57.86,44,,2010-09-03,,17,126.1019355,6.697,93188,2.868
,,B,False,,57.86,45,,2010-09-03,,17,126.1019355,6.697,93188,2.868
,,B,False,,57.86,46,,2010-09-03,,17,126.1019355,6.697,93188,2.868
,,B,False,,57.86,48,,2010-09-03,,17,126.1019355,6.697,93188,2.868
,,B,False,,57.86,52,,2010-09-03,,17,126.1019355,6.697,93188,2.868
,,B,False,,57.86,54,,2010-09-03,,17,126.1019355,6.697,93188,2.868
,,B,False,,57.86,55,,2010-09-03,,17,126.1019355,6.697,93188,2.868
,,B,False,,57.86,56,,2010-09-03,,17,126.1019355,6.697,93188,2.868
,,B,False,,57.86,58,,2010-09-03,,17,126.1019355,6.697,93188,2.868
,,B,False,,57.86,59,,2010-09-03,,17,126.1019355,6.697,93188,2.868
,,B,False,,57.86,60,,2010-09-03,,17,126.1019355,6.697,93188,2.868
,,B,False,,57.86,67,,2010-09-03,,17,126.1019355,6.697,93188,2.868
,,B,False,,57.86,71,,2010-09-03,,17,126.1019355,6.697,93188,2.868
,,B,False,,57.86,72,,2010-09-03,,17,126.1019355,6.697,93188,2.868
,,B,False,,57.86,74,,2010-09-03,,17,126.1019355,6.697,93188,2.868
,,B,False,,57.86,79,,2010-09-03,,17,126.1019355,6.697,93188,2.868
,,B,False,,57.86,80,,2010-09-03,,17,126.1019355,6.697,93188,2.868
,,B,False,,57.86,81,,2010-09-03,,17,126.1019355,6.697,93188,2.868
,,B,False,,57.86,82,,2010-09-03,,17,126.1019355,6.697,93188,2.868
,,B,False,,57.86,83,,2010-09-03,,17,126.1019355,6.697,93188,2.868
,,B,False,,57.86,85,,2010-09-03,,17,126.1019355,6.697,93188,2.868
,,B,False,,57.86,87,,2010-09-03,,17,126.1019355,6.697,93188,2.868
,,B,False,,57.86,90,,2010-09-03,,17,126.1019355,6.697,93188,2.868
,,B,False,,57.86,91,,2010-09-03,,17,126.1019355,6.697,93188,2.868
,,B,False,,57.86,92,,2010-09-03,,17,126.1019355,6.697,93188,2.868
,,B,False,,57.86,93,,2010-09-03,,17,126.1019355,6.697,93188,2.868
,,B,False,,57.86,94,,2010-09-03,,17,126.1019355,6.697,93188,2.868
,,B,False,,57.86,95,,2010-09-03,,17,126.1019355,6.697,93188,2.868
,,B,False,,57.86,97,,2010-09-03,,17,126.1019355,6.697,93188,2.868
,,B,False,,57.86,98,,2010-09-03,,17,126.1019355,6.697,93188,2.868
,,B,True,,56.28,1,,2010-09-10,,17,126.1145806,6.697,93188,2.87
,,B,True,,56.28,2,,2010-09-10,,17,126.1145806,6.697,93188,2.87
,,B,True,,56.28,3,,2010-09-10,,17,126.1145806,6.697,93188,2.87
,,B,True,,56.28,4,,2010-09-10,,17,126.1145806,6.697,93188,2.87
,,B,True,,56.28,5,,2010-09-10,,17,126.1145806,6.697,93188,2.87
,,B,True,,56.28,6,,2010-09-10,,17,126.1145806,6.697,93188,2.87
,,B,True,,56.28,7,,2010-09-10,,17,126.1145806,6.697,93188,2.87
,,B,True,,56.28,8,,2010-09-10,,17,126.1145806,6.697,93188,2.87
,,B,True,,56.28,9,,2010-09-10,,17,126.1145806,6.697,93188,2.87
,,B,True,,56.28,10,,2010-09-10,,17,126.1145806,6.697,93188,2.87
,,B,True,,56.28,11,,2010-09-10,,17,126.1145806,6.697,93188,2.87
,,B,True,,56.28,12,,2010-09-10,,17,126.1145806,6.697,93188,2.87
,,B,True,,56.28,13,,2010-09-10,,17,126.1145806,6.697,93188,2.87
,,B,True,,56.28,14,,2010-09-10,,17,126.1145806,6.697,93188,2.87
,,B,True,,56.28,16,,2010-09-10,,17,126.1145806,6.697,93188,2.87
,,B,True,,56.28,17,,2010-09-10,,17,126.1145806,6.697,93188,2.87
,,B,True,,56.28,19,,2010-09-10,,17,126.1145806,6.697,93188,2.87
,,B,True,,56.28,20,,2010-09-10,,17,126.1145806,6.697,93188,2.87
,,B,True,,56.28,21,,2010-09-10,,17,126.1145806,6.697,93188,2.87
,,B,True,,56.28,22,,2010-09-10,,17,126.1145806,6.697,93188,2.87
,,B,True,,56.28,23,,2010-09-10,,17,126.1145806,6.697,93188,2.87
,,B,True,,56.28,24,,2010-09-10,,17,126.1145806,6.697,93188,2.87
,,B,True,,56.28,25,,2010-09-10,,17,126.1145806,6.697,93188,2.87
,,B,True,,56.28,26,,2010-09-10,,17,126.1145806,6.697,93188,2.87
,,B,True,,56.28,27,,2010-09-10,,17,126.1145806,6.697,93188,2.87
,,B,True,,56.28,28,,2010-09-10,,17,126.1145806,6.697,93188,2.87
,,B,True,,56.28,29,,2010-09-10,,17,126.1145806,6.697,93188,2.87
,,B,True,,56.28,30,,2010-09-10,,17,126.1145806,6.697,93188,2.87
,,B,True,,56.28,31,,2010-09-10,,17,126.1145806,6.697,93188,2.87
,,B,True,,56.28,32,,2010-09-10,,17,126.1145806,6.697,93188,2.87
,,B,True,,56.28,33,,2010-09-10,,17,126.1145806,6.697,93188,2.87
,,B,True,,56.28,34,,2010-09-10,,17,126.1145806,6.697,93188,2.87
,,B,True,,56.28,35,,2010-09-10,,17,126.1145806,6.697,93188,2.87
,,B,True,,56.28,36,,2010-09-10,,17,126.1145806,6.697,93188,2.87
,,B,True,,56.28,38,,2010-09-10,,17,126.1145806,6.697,93188,2.87
,,B,True,,56.28,40,,2010-09-10,,17,126.1145806,6.697,93188,2.87
,,B,True,,56.28,41,,2010-09-10,,17,126.1145806,6.697,93188,2.87
,,B,True,,56.28,42,,2010-09-10,,17,126.1145806,6.697,93188,2.87
,,B,True,,56.28,44,,2010-09-10,,17,126.1145806,6.697,93188,2.87
,,B,True,,56.28,45,,2010-09-10,,17,126.1145806,6.697,93188,2.87
,,B,True,,56.28,46,,2010-09-10,,17,126.1145806,6.697,93188,2.87
,,B,True,,56.28,48,,2010-09-10,,17,126.1145806,6.697,93188,2.87
,,B,True,,56.28,52,,2010-09-10,,17,126.1145806,6.697,93188,2.87
,,B,True,,56.28,54,,2010-09-10,,17,126.1145806,6.697,93188,2.87
,,B,True,,56.28,55,,2010-09-10,,17,126.1145806,6.697,93188,2.87
,,B,True,,56.28,56,,2010-09-10,,17,126.1145806,6.697,93188,2.87
,,B,True,,56.28,58,,2010-09-10,,17,126.1145806,6.697,93188,2.87
,,B,True,,56.28,59,,2010-09-10,,17,126.1145806,6.697,93188,2.87
,,B,True,,56.28,60,,2010-09-10,,17,126.1145806,6.697,93188,2.87
,,B,True,,56.28,67,,2010-09-10,,17,126.1145806,6.697,93188,2.87
,,B,True,,56.28,71,,2010-09-10,,17,126.1145806,6.697,93188,2.87
,,B,True,,56.28,72,,2010-09-10,,17,126.1145806,6.697,93188,2.87
,,B,True,,56.28,74,,2010-09-10,,17,126.1145806,6.697,93188,2.87
,,B,True,,56.28,79,,2010-09-10,,17,126.1145806,6.697,93188,2.87
,,B,True,,56.28,80,,2010-09-10,,17,126.1145806,6.697,93188,2.87
,,B,True,,56.28,81,,2010-09-10,,17,126.1145806,6.697,93188,2.87
,,B,True,,56.28,82,,2010-09-10,,17,126.1145806,6.697,93188,2.87
,,B,True,,56.28,83,,2010-09-10,,17,126.1145806,6.697,93188,2.87
,,B,True,,56.28,85,,2010-09-10,,17,126.1145806,6.697,93188,2.87
,,B,True,,56.28,87,,2010-09-10,,17,126.1145806,6.697,93188,2.87
,,B,True,,56.28,90,,2010-09-10,,17,126.1145806,6.697,93188,2.87
,,B,True,,56.28,91,,2010-09-10,,17,126.1145806,6.697,93188,2.87
,,B,True,,56.28,92,,2010-09-10,,17,126.1145806,6.697,93188,2.87
,,B,True,,56.28,93,,2010-09-10,,17,126.1145806,6.697,93188,2.87
,,B,True,,56.28,94,,2010-09-10,,17,126.1145806,6.697,93188,2.87
,,B,True,,56.28,95,,2010-09-10,,17,126.1145806,6.697,93188,2.87
,,B,True,,56.28,97,,2010-09-10,,17,126.1145806,6.697,93188,2.87
,,B,True,,56.28,98,,2010-09-10,,17,126.1145806,6.697,93188,2.87
,,B,False,,58.53,1,,2010-09-17,,17,126.1454667,6.697,93188,2.875
,,B,False,,58.53,2,,2010-09-17,,17,126.1454667,6.697,93188,2.875
,,B,False,,58.53,3,,2010-09-17,,17,126.1454667,6.697,93188,2.875
,,B,False,,58.53,4,,2010-09-17,,17,126.1454667,6.697,93188,2.875
,,B,False,,58.53,5,,2010-09-17,,17,126.1454667,6.697,93188,2.875
,,B,False,,58.53,6,,2010-09-17,,17,126.1454667,6.697,93188,2.875
,,B,False,,58.53,7,,2010-09-17,,17,126.1454667,6.697,93188,2.875
,,B,False,,58.53,8,,2010-09-17,,17,126.1454667,6.697,93188,2.875
,,B,False,,58.53,9,,2010-09-17,,17,126.1454667,6.697,93188,2.875
,,B,False,,58.53,10,,2010-09-17,,17,126.1454667,6.697,93188,2.875
,,B,False,,58.53,11,,2010-09-17,,17,126.1454667,6.697,93188,2.875
,,B,False,,58.53,12,,2010-09-17,,17,126.1454667,6.697,93188,2.875
,,B,False,,58.53,13,,2010-09-17,,17,126.1454667,6.697,93188,2.875
,,B,False,,58.53,14,,2010-09-17,,17,126.1454667,6.697,93188,2.875
,,B,False,,58.53,16,,2010-09-17,,17,126.1454667,6.697,93188,2.875
,,B,False,,58.53,17,,2010-09-17,,17,126.1454667,6.697,93188,2.875
,,B,False,,58.53,18,,2010-09-17,,17,126.1454667,6.697,93188,2.875
,,B,False,,58.53,19,,2010-09-17,,17,126.1454667,6.697,93188,2.875
,,B,False,,58.53,20,,2010-09-17,,17,126.1454667,6.697,93188,2.875
,,B,False,,58.53,21,,2010-09-17,,17,126.1454667,6.697,93188,2.875
,,B,False,,58.53,22,,2010-09-17,,17,126.1454667,6.697,93188,2.875
,,B,False,,58.53,23,,2010-09-17,,17,126.1454667,6.697,93188,2.875
,,B,False,,58.53,24,,2010-09-17,,17,126.1454667,6.697,93188,2.875
,,B,False,,58.53,25,,2010-09-17,,17,126.1454667,6.697,93188,2.875
,,B,False,,58.53,26,,2010-09-17,,17,126.1454667,6.697,93188,2.875
,,B,False,,58.53,27,,2010-09-17,,17,126.1454667,6.697,93188,2.875
,,B,False,,58.53,28,,2010-09-17,,17,126.1454667,6.697,93188,2.875
,,B,False,,58.53,29,,2010-09-17,,17,126.1454667,6.697,93188,2.875
,,B,False,,58.53,30,,2010-09-17,,17,126.1454667,6.697,93188,2.875
,,B,False,,58.53,31,,2010-09-17,,17,126.1454667,6.697,93188,2.875
,,B,False,,58.53,32,,2010-09-17,,17,126.1454667,6.697,93188,2.875
,,B,False,,58.53,33,,2010-09-17,,17,126.1454667,6.697,93188,2.875
,,B,False,,58.53,34,,2010-09-17,,17,126.1454667,6.697,93188,2.875
,,B,False,,58.53,35,,2010-09-17,,17,126.1454667,6.697,93188,2.875
,,B,False,,58.53,36,,2010-09-17,,17,126.1454667,6.697,93188,2.875
,,B,False,,58.53,38,,2010-09-17,,17,126.1454667,6.697,93188,2.875
,,B,False,,58.53,40,,2010-09-17,,17,126.1454667,6.697,93188,2.875
,,B,False,,58.53,41,,2010-09-17,,17,126.1454667,6.697,93188,2.875
,,B,False,,58.53,42,,2010-09-17,,17,126.1454667,6.697,93188,2.875
,,B,False,,58.53,44,,2010-09-17,,17,126.1454667,6.697,93188,2.875
,,B,False,,58.53,45,,2010-09-17,,17,126.1454667,6.697,93188,2.875
,,B,False,,58.53,46,,2010-09-17,,17,126.1454667,6.697,93188,2.875
,,B,False,,58.53,48,,2010-09-17,,17,126.1454667,6.697,93188,2.875
,,B,False,,58.53,52,,2010-09-17,,17,126.1454667,6.697,93188,2.875
,,B,False,,58.53,54,,2010-09-17,,17,126.1454667,6.697,93188,2.875
,,B,False,,58.53,55,,2010-09-17,,17,126.1454667,6.697,93188,2.875
,,B,False,,58.53,56,,2010-09-17,,17,126.1454667,6.697,93188,2.875
,,B,False,,58.53,58,,2010-09-17,,17,126.1454667,6.697,93188,2.875
,,B,False,,58.53,59,,2010-09-17,,17,126.1454667,6.697,93188,2.875
,,B,False,,58.53,60,,2010-09-17,,17,126.1454667,6.697,93188,2.875
,,B,False,,58.53,67,,2010-09-17,,17,126.1454667,6.697,93188,2.875
,,B,False,,58.53,71,,2010-09-17,,17,126.1454667,6.697,93188,2.875
,,B,False,,58.53,72,,2010-09-17,,17,126.1454667,6.697,93188,2.875
,,B,False,,58.53,74,,2010-09-17,,17,126.1454667,6.697,93188,2.875
,,B,False,,58.53,79,,2010-09-17,,17,126.1454667,6.697,93188,2.875
,,B,False,,58.53,80,,2010-09-17,,17,126.1454667,6.697,93188,2.875
,,B,False,,58.53,81,,2010-09-17,,17,126.1454667,6.697,93188,2.875
,,B,False,,58.53,82,,2010-09-17,,17,126.1454667,6.697,93188,2.875
,,B,False,,58.53,83,,2010-09-17,,17,126.1454667,6.697,93188,2.875
,,B,False,,58.53,85,,2010-09-17,,17,126.1454667,6.697,93188,2.875
,,B,False,,58.53,87,,2010-09-17,,17,126.1454667,6.697,93188,2.875
,,B,False,,58.53,90,,2010-09-17,,17,126.1454667,6.697,93188,2.875
,,B,False,,58.53,91,,2010-09-17,,17,126.1454667,6.697,93188,2.875
,,B,False,,58.53,92,,2010-09-17,,17,126.1454667,6.697,93188,2.875
,,B,False,,58.53,93,,2010-09-17,,17,126.1454667,6.697,93188,2.875
,,B,False,,58.53,94,,2010-09-17,,17,126.1454667,6.697,93188,2.875
,,B,False,,58.53,95,,2010-09-17,,17,126.1454667,6.697,93188,2.875
,,B,False,,58.53,97,,2010-09-17,,17,126.1454667,6.697,93188,2.875
,,B,False,,58.53,98,,2010-09-17,,17,126.1454667,6.697,93188,2.875
,,B,False,,58.39,1,,2010-09-24,,17,126.1900333,6.697,93188,2.872
,,B,False,,58.39,2,,2010-09-24,,17,126.1900333,6.697,93188,2.872
,,B,False,,58.39,3,,2010-09-24,,17,126.1900333,6.697,93188,2.872
,,B,False,,58.39,4,,2010-09-24,,17,126.1900333,6.697,93188,2.872
,,B,False,,58.39,5,,2010-09-24,,17,126.1900333,6.697,93188,2.872
,,B,False,,58.39,6,,2010-09-24,,17,126.1900333,6.697,93188,2.872
,,B,False,,58.39,7,,2010-09-24,,17,126.1900333,6.697,93188,2.872
,,B,False,,58.39,8,,2010-09-24,,17,126.1900333,6.697,93188,2.872
,,B,False,,58.39,9,,2010-09-24,,17,126.1900333,6.697,93188,2.872
,,B,False,,58.39,10,,2010-09-24,,17,126.1900333,6.697,93188,2.872
,,B,False,,58.39,11,,2010-09-24,,17,126.1900333,6.697,93188,2.872
,,B,False,,58.39,12,,2010-09-24,,17,126.1900333,6.697,93188,2.872
,,B,False,,58.39,13,,2010-09-24,,17,126.1900333,6.697,93188,2.872
,,B,False,,58.39,14,,2010-09-24,,17,126.1900333,6.697,93188,2.872
,,B,False,,58.39,16,,2010-09-24,,17,126.1900333,6.697,93188,2.872
,,B,False,,58.39,17,,2010-09-24,,17,126.1900333,6.697,93188,2.872
,,B,False,,58.39,18,,2010-09-24,,17,126.1900333,6.697,93188,2.872
,,B,False,,58.39,19,,2010-09-24,,17,126.1900333,6.697,93188,2.872
,,B,False,,58.39,20,,2010-09-24,,17,126.1900333,6.697,93188,2.872
,,B,False,,58.39,21,,2010-09-24,,17,126.1900333,6.697,93188,2.872
,,B,False,,58.39,22,,2010-09-24,,17,126.1900333,6.697,93188,2.872
,,B,False,,58.39,23,,2010-09-24,,17,126.1900333,6.697,93188,2.872
,,B,False,,58.39,24,,2010-09-24,,17,126.1900333,6.697,93188,2.872
,,B,False,,58.39,25,,2010-09-24,,17,126.1900333,6.697,93188,2.872
